device_id,sensor_id,reading_timestamp,reading_value,battery_level,signal_strength
1,4,2026-04-19 09:16:51.765854,100.06,97.16,90.45
1,1,2026-04-19 10:16:51.765854,77.8,74.3,97.06
1,2,2026-04-19 10:16:51.765854,61.51,74.3,97.06
1,3,2026-04-19 10:16:51.765854,0.14,74.3,97.06
1,4,2026-04-19 10:16:51.765854,103.26,74.3,97.06
1,1,2026-04-19 11:16:51.765854,66.92,96.18,81.11
1,2,2026-04-19 11:16:51.765854,61.96,96.18,81.11
1,3,2026-04-19 11:16:51.765854,4.63,96.18,81.11
1,4,2026-04-19 11:16:51.765854,33.12,96.18,81.11
1,1,2026-04-19 12:16:51.765854,41.21,96.28,85.99
1,2,2026-04-19 12:16:51.765854,38.69,96.28,85.99
1,3,2026-04-19 12:16:51.765854,0.64,96.28,85.99
1,4,2026-04-19 12:16:51.765854,53.38,96.28,85.99
1,1,2026-04-19 13:16:51.765854,75.75,82.35,81.07
1,2,2026-04-19 13:16:51.765854,66.72,82.35,81.07
1,3,2026-04-19 13:16:51.765854,0.77,82.35,81.07
1,4,2026-04-19 13:16:51.765854,87.92,82.35,81.07
1,1,2026-04-19 14:16:51.765854,53.91,93.8,82.61
1,2,2026-04-19 14:16:51.765854,58.0,93.8,82.61
1,3,2026-04-19 14:16:51.765854,0.46,93.8,82.61
1,4,2026-04-19 14:16:51.765854,59.3,93.8,82.61
1,1,2026-04-19 15:16:51.765854,73.25,73.9,85.35
1,2,2026-04-19 15:16:51.765854,64.78,73.9,85.35
1,3,2026-04-19 15:16:51.765854,4.72,73.9,85.35
1,4,2026-04-19 15:16:51.765854,63.63,73.9,85.35
1,1,2026-04-19 16:16:51.765854,52.6,97.42,93.43
1,2,2026-04-19 16:16:51.765854,52.59,97.42,93.43
1,3,2026-04-19 16:16:51.765854,4.82,97.42,93.43
1,4,2026-04-19 16:16:51.765854,30.76,97.42,93.43
1,1,2026-04-19 17:16:51.765854,23.96,66.24,71.1
1,2,2026-04-19 17:16:51.765854,64.62,66.24,71.1
1,3,2026-04-19 17:16:51.765854,2.48,66.24,71.1
1,4,2026-04-19 17:16:51.765854,68.26,66.24,71.1
1,1,2026-04-19 18:16:51.765854,63.8,72.06,96.26
1,2,2026-04-19 18:16:51.765854,56.64,72.06,96.26
1,3,2026-04-19 18:16:51.765854,1.55,72.06,96.26
1,4,2026-04-19 18:16:51.765854,63.37,72.06,96.26
1,1,2026-04-19 19:16:51.765854,61.79,92.76,72.13
1,2,2026-04-19 19:16:51.765854,32.23,92.76,72.13
1,3,2026-04-19 19:16:51.765854,0.92,92.76,72.13
1,4,2026-04-19 19:16:51.765854,72.16,92.76,72.13
1,1,2026-04-19 20:16:51.765854,37.14,63.34,90.2
1,2,2026-04-19 20:16:51.765854,32.86,63.34,90.2
1,3,2026-04-19 20:16:51.765854,3.16,63.34,90.2
1,4,2026-04-19 20:16:51.765854,30.07,63.34,90.2
1,1,2026-04-19 21:16:51.765854,38.3,98.57,94.53
1,2,2026-04-19 21:16:51.765854,46.0,98.57,94.53
1,3,2026-04-19 21:16:51.765854,1.61,98.57,94.53
1,4,2026-04-19 21:16:51.765854,31.15,98.57,94.53
1,1,2026-04-19 22:16:51.765854,39.55,64.7,79.93
1,2,2026-04-19 22:16:51.765854,40.7,64.7,79.93
1,3,2026-04-19 22:16:51.765854,2.04,64.7,79.93
1,4,2026-04-19 22:16:51.765854,49.39,64.7,79.93
1,1,2026-04-19 23:16:51.765854,34.26,73.45,90.46
1,2,2026-04-19 23:16:51.765854,64.46,73.45,90.46
1,3,2026-04-19 23:16:51.765854,1.83,73.45,90.46
1,4,2026-04-19 23:16:51.765854,108.09,73.45,90.46
1,1,2026-04-20 00:16:51.765854,66.02,77.93,99.16
1,2,2026-04-20 00:16:51.765854,65.88,77.93,99.16
1,3,2026-04-20 00:16:51.765854,3.39,77.93,99.16
1,4,2026-04-20 00:16:51.765854,99.02,77.93,99.16
1,1,2026-04-20 01:16:51.765854,29.15,86.61,91.47
1,2,2026-04-20 01:16:51.765854,55.44,86.61,91.47
1,3,2026-04-20 01:16:51.765854,3.78,86.61,91.47
1,4,2026-04-20 01:16:51.765854,66.02,86.61,91.47
1,1,2026-04-20 02:16:51.765854,32.95,71.02,83.23
1,2,2026-04-20 02:16:51.765854,34.53,71.02,83.23
1,3,2026-04-20 02:16:51.765854,12.87,71.02,83.23
1,4,2026-04-20 02:16:51.765854,56.49,71.02,83.23
1,1,2026-04-20 03:16:51.765854,21.05,66.15,97.68
1,2,2026-04-20 03:16:51.765854,59.87,66.15,97.68
1,3,2026-04-20 03:16:51.765854,4.26,66.15,97.68
1,4,2026-04-20 03:16:51.765854,90.16,66.15,97.68
1,1,2026-04-20 04:16:51.765854,78.94,80.88,97.14
1,2,2026-04-20 04:16:51.765854,33.56,80.88,97.14
1,3,2026-04-20 04:16:51.765854,3.23,80.88,97.14
1,4,2026-04-20 04:16:51.765854,106.05,80.88,97.14
1,1,2026-04-20 05:16:51.765854,61.99,84.93,94.26
1,2,2026-04-20 05:16:51.765854,46.9,84.93,94.26
1,3,2026-04-20 05:16:51.765854,3.08,84.93,94.26
1,4,2026-04-20 05:16:51.765854,55.48,84.93,94.26
1,1,2026-04-20 06:16:51.765854,73.09,70.85,70.36
1,2,2026-04-20 06:16:51.765854,57.57,70.85,70.36
1,3,2026-04-20 06:16:51.765854,0.06,70.85,70.36
1,4,2026-04-20 06:16:51.765854,43.72,70.85,70.36
1,1,2026-04-20 07:16:51.765854,67.06,75.59,74.72
1,2,2026-04-20 07:16:51.765854,52.5,75.59,74.72
1,3,2026-04-20 07:16:51.765854,4.98,75.59,74.72
1,4,2026-04-20 07:16:51.765854,31.06,75.59,74.72
1,1,2026-04-20 08:16:51.765854,30.64,66.52,87.04
1,2,2026-04-20 08:16:51.765854,62.85,66.52,87.04
1,3,2026-04-20 08:16:51.765854,2.2,66.52,87.04
1,4,2026-04-20 08:16:51.765854,53.61,66.52,87.04
1,1,2026-04-20 09:16:51.765854,22.03,74.74,92.4
1,2,2026-04-20 09:16:51.765854,16.52,74.74,92.4
1,3,2026-04-20 09:16:51.765854,1.05,74.74,92.4
1,4,2026-04-20 09:16:51.765854,50.38,74.74,92.4
1,1,2026-04-20 10:16:51.765854,32.37,77.15,71.61
1,2,2026-04-20 10:16:51.765854,45.37,77.15,71.61
1,3,2026-04-20 10:16:51.765854,4.16,77.15,71.61
1,4,2026-04-20 10:16:51.765854,74.08,77.15,71.61
1,1,2026-04-20 11:16:51.765854,58.48,65.47,70.55
1,2,2026-04-20 11:16:51.765854,31.98,65.47,70.55
1,3,2026-04-20 11:16:51.765854,3.94,65.47,70.55
1,4,2026-04-20 11:16:51.765854,42.9,65.47,70.55
1,1,2026-04-20 12:16:51.765854,28.51,96.88,97.26
1,2,2026-04-20 12:16:51.765854,55.82,96.88,97.26
1,3,2026-04-20 12:16:51.765854,0.78,96.88,97.26
1,4,2026-04-20 12:16:51.765854,52.08,96.88,97.26
1,1,2026-04-20 13:16:51.765854,37.66,70.28,87.74
1,2,2026-04-20 13:16:51.765854,33.17,70.28,87.74
1,3,2026-04-20 13:16:51.765854,2.7,70.28,87.74
1,4,2026-04-20 13:16:51.765854,89.96,70.28,87.74
1,1,2026-04-20 14:16:51.765854,59.7,76.95,85.87
1,2,2026-04-20 14:16:51.765854,40.11,76.95,85.87
1,3,2026-04-20 14:16:51.765854,2.99,76.95,85.87
1,4,2026-04-20 14:16:51.765854,91.33,76.95,85.87
1,1,2026-04-20 15:16:51.765854,21.25,65.44,85.9
1,2,2026-04-20 15:16:51.765854,39.64,65.44,85.9
1,3,2026-04-20 15:16:51.765854,0.21,65.44,85.9
1,4,2026-04-20 15:16:51.765854,104.09,65.44,85.9
1,1,2026-04-20 16:16:51.765854,50.55,68.43,70.43
1,2,2026-04-20 16:16:51.765854,67.51,68.43,70.43
1,3,2026-04-20 16:16:51.765854,4.92,68.43,70.43
1,4,2026-04-20 16:16:51.765854,70.41,68.43,70.43
1,1,2026-04-20 17:16:51.765854,79.63,80.73,89.17
1,2,2026-04-20 17:16:51.765854,49.27,80.73,89.17
1,3,2026-04-20 17:16:51.765854,0.68,80.73,89.17
1,4,2026-04-20 17:16:51.765854,83.65,80.73,89.17
1,1,2026-04-20 18:16:51.765854,31.21,80.82,94.83
1,2,2026-04-20 18:16:51.765854,58.61,80.82,94.83
1,3,2026-04-20 18:16:51.765854,4.67,80.82,94.83
1,4,2026-04-20 18:16:51.765854,61.38,80.82,94.83
1,1,2026-04-20 19:16:51.765854,79.33,80.26,88.26
1,2,2026-04-20 19:16:51.765854,37.68,80.26,88.26
1,3,2026-04-20 19:16:51.765854,0.16,80.26,88.26
1,4,2026-04-20 19:16:51.765854,40.64,80.26,88.26
1,1,2026-04-20 20:16:51.765854,45.34,63.95,76.51
1,2,2026-04-20 20:16:51.765854,66.34,63.95,76.51
1,3,2026-04-20 20:16:51.765854,17.01,63.95,76.51
1,4,2026-04-20 20:16:51.765854,84.23,63.95,76.51
1,1,2026-04-20 21:16:51.765854,73.46,69.13,99.29
1,2,2026-04-20 21:16:51.765854,49.59,69.13,99.29
1,3,2026-04-20 21:16:51.765854,1.73,69.13,99.29
1,4,2026-04-20 21:16:51.765854,108.92,69.13,99.29
1,1,2026-04-20 22:16:51.765854,30.62,69.67,87.19
1,2,2026-04-20 22:16:51.765854,38.36,69.67,87.19
1,3,2026-04-20 22:16:51.765854,1.88,69.67,87.19
1,4,2026-04-20 22:16:51.765854,37.9,69.67,87.19
1,1,2026-04-20 23:16:51.765854,72.72,96.08,81.85
1,2,2026-04-20 23:16:51.765854,41.86,96.08,81.85
1,3,2026-04-20 23:16:51.765854,2.44,96.08,81.85
1,4,2026-04-20 23:16:51.765854,52.22,96.08,81.85
1,1,2026-04-21 00:16:51.765854,65.37,89.75,79.28
1,2,2026-04-21 00:16:51.765854,68.34,89.75,79.28
1,3,2026-04-21 00:16:51.765854,3.1,89.75,79.28
1,4,2026-04-21 00:16:51.765854,62.58,89.75,79.28
1,1,2026-04-21 01:16:51.765854,75.91,93.29,88.3
1,2,2026-04-21 01:16:51.765854,53.79,93.29,88.3
1,3,2026-04-21 01:16:51.765854,4.09,93.29,88.3
1,4,2026-04-21 01:16:51.765854,117.6,93.29,88.3
1,1,2026-04-21 02:16:51.765854,36.64,68.3,88.28
1,2,2026-04-21 02:16:51.765854,66.86,68.3,88.28
1,3,2026-04-21 02:16:51.765854,1.77,68.3,88.28
1,4,2026-04-21 02:16:51.765854,59.77,68.3,88.28
1,1,2026-04-21 03:16:51.765854,34.84,85.09,73.63
1,2,2026-04-21 03:16:51.765854,57.99,85.09,73.63
1,3,2026-04-21 03:16:51.765854,3.82,85.09,73.63
1,4,2026-04-21 03:16:51.765854,95.46,85.09,73.63
1,1,2026-04-21 04:16:51.765854,12.11,91.84,75.27
1,2,2026-04-21 04:16:51.765854,36.38,91.84,75.27
1,3,2026-04-21 04:16:51.765854,0.03,91.84,75.27
1,4,2026-04-21 04:16:51.765854,110.87,91.84,75.27
1,1,2026-04-21 05:16:51.765854,59.58,98.01,90.6
1,2,2026-04-21 05:16:51.765854,44.47,98.01,90.6
1,3,2026-04-21 05:16:51.765854,2.57,98.01,90.6
1,4,2026-04-21 05:16:51.765854,70.77,98.01,90.6
1,1,2026-04-21 06:16:51.765854,50.34,87.81,84.48
1,2,2026-04-21 06:16:51.765854,52.91,87.81,84.48
1,3,2026-04-21 06:16:51.765854,4.56,87.81,84.48
1,4,2026-04-21 06:16:51.765854,92.16,87.81,84.48
1,1,2026-04-21 07:16:51.765854,55.8,89.65,80.68
1,2,2026-04-21 07:16:51.765854,65.87,89.65,80.68
1,3,2026-04-21 07:16:51.765854,2.1,89.65,80.68
1,4,2026-04-21 07:16:51.765854,68.43,89.65,80.68
1,1,2026-04-21 08:16:51.765854,47.6,60.26,90.58
1,2,2026-04-21 08:16:51.765854,65.35,60.26,90.58
1,3,2026-04-21 08:16:51.765854,2.4,60.26,90.58
1,4,2026-04-21 08:16:51.765854,70.01,60.26,90.58
1,1,2026-04-21 09:16:51.765854,50.54,63.61,90.08
1,2,2026-04-21 09:16:51.765854,37.66,63.61,90.08
1,3,2026-04-21 09:16:51.765854,0.63,63.61,90.08
1,4,2026-04-21 09:16:51.765854,107.62,63.61,90.08
1,1,2026-04-21 10:16:51.765854,49.57,91.28,99.85
1,2,2026-04-21 10:16:51.765854,30.27,91.28,99.85
1,3,2026-04-21 10:16:51.765854,4.36,91.28,99.85
1,4,2026-04-21 10:16:51.765854,63.58,91.28,99.85
1,1,2026-04-21 11:16:51.765854,63.27,74.32,94.99
1,2,2026-04-21 11:16:51.765854,65.94,74.32,94.99
1,3,2026-04-21 11:16:51.765854,2.98,74.32,94.99
1,4,2026-04-21 11:16:51.765854,110.83,74.32,94.99
1,1,2026-04-21 12:16:51.765854,44.72,90.58,92.83
1,2,2026-04-21 12:16:51.765854,40.48,90.58,92.83
1,3,2026-04-21 12:16:51.765854,4.21,90.58,92.83
1,4,2026-04-21 12:16:51.765854,112.96,90.58,92.83
1,1,2026-04-21 13:16:51.765854,71.74,95.48,71.36
1,2,2026-04-21 13:16:51.765854,50.94,95.48,71.36
1,3,2026-04-21 13:16:51.765854,3.11,95.48,71.36
1,4,2026-04-21 13:16:51.765854,38.35,95.48,71.36
1,1,2026-04-21 14:16:51.765854,67.75,73.42,84.08
1,2,2026-04-21 14:16:51.765854,31.02,73.42,84.08
1,3,2026-04-21 14:16:51.765854,4.7,73.42,84.08
1,4,2026-04-21 14:16:51.765854,89.53,73.42,84.08
1,1,2026-04-21 15:16:51.765854,46.34,93.49,85.28
1,2,2026-04-21 15:16:51.765854,31.15,93.49,85.28
1,3,2026-04-21 15:16:51.765854,-6.16,93.49,85.28
1,4,2026-04-21 15:16:51.765854,90.11,93.49,85.28
1,1,2026-04-21 16:16:51.765854,63.2,94.58,96.46
1,2,2026-04-21 16:16:51.765854,64.24,94.58,96.46
1,3,2026-04-21 16:16:51.765854,2.64,94.58,96.46
1,4,2026-04-21 16:16:51.765854,62.67,94.58,96.46
1,1,2026-04-21 17:16:51.765854,85.96,86.1,74.07
1,2,2026-04-21 17:16:51.765854,65.76,86.1,74.07
1,3,2026-04-21 17:16:51.765854,2.01,86.1,74.07
1,4,2026-04-21 17:16:51.765854,68.79,86.1,74.07
1,1,2026-04-21 18:16:51.765854,22.4,86.47,77.77
1,2,2026-04-21 18:16:51.765854,57.26,86.47,77.77
1,3,2026-04-21 18:16:51.765854,0.97,86.47,77.77
1,4,2026-04-21 18:16:51.765854,108.96,86.47,77.77
1,1,2026-04-21 19:16:51.765854,22.69,88.77,84.41
1,2,2026-04-21 19:16:51.765854,55.14,88.77,84.41
1,3,2026-04-21 19:16:51.765854,3.67,88.77,84.41
1,4,2026-04-21 19:16:51.765854,103.53,88.77,84.41
1,1,2026-04-21 20:16:51.765854,51.07,83.69,95.04
1,2,2026-04-21 20:16:51.765854,69.42,83.69,95.04
1,3,2026-04-21 20:16:51.765854,3.74,83.69,95.04
1,4,2026-04-21 20:16:51.765854,81.19,83.69,95.04
1,1,2026-04-21 21:16:51.765854,41.34,68.89,96.6
1,2,2026-04-21 21:16:51.765854,65.57,68.89,96.6
1,3,2026-04-21 21:16:51.765854,4.66,68.89,96.6
1,4,2026-04-21 21:16:51.765854,48.3,68.89,96.6
2,1,2026-04-14 21:16:51.765854,58.26,82.91,82.89
2,2,2026-04-14 21:16:51.765854,66.75,82.91,82.89
2,3,2026-04-14 21:16:51.765854,3.53,82.91,82.89
2,4,2026-04-14 21:16:51.765854,131.96,82.91,82.89
2,1,2026-04-14 22:16:51.765854,44.26,92.35,91.77
2,2,2026-04-14 22:16:51.765854,65.7,92.35,91.77
2,3,2026-04-14 22:16:51.765854,1.39,92.35,91.77
2,4,2026-04-14 22:16:51.765854,96.58,92.35,91.77
2,1,2026-04-14 23:16:51.765854,79.82,70.13,74.16
2,2,2026-04-14 23:16:51.765854,37.85,70.13,74.16
2,3,2026-04-14 23:16:51.765854,4.01,70.13,74.16
2,4,2026-04-14 23:16:51.765854,99.15,70.13,74.16
2,1,2026-04-15 00:16:51.765854,78.26,87.66,92.68
2,2,2026-04-15 00:16:51.765854,45.37,87.66,92.68
2,3,2026-04-15 00:16:51.765854,4.29,87.66,92.68
2,4,2026-04-15 00:16:51.765854,112.04,87.66,92.68
2,1,2026-04-15 01:16:51.765854,22.82,85.45,84.61
2,2,2026-04-15 01:16:51.765854,51.67,85.45,84.61
2,3,2026-04-15 01:16:51.765854,3.76,85.45,84.61
2,4,2026-04-15 01:16:51.765854,52.67,85.45,84.61
2,1,2026-04-15 02:16:51.765854,25.71,88.39,84.51
2,2,2026-04-15 02:16:51.765854,30.99,88.39,84.51
2,3,2026-04-15 02:16:51.765854,-6.27,88.39,84.51
2,4,2026-04-15 02:16:51.765854,96.76,88.39,84.51
2,1,2026-04-15 03:16:51.765854,48.96,82.15,98.4
2,2,2026-04-15 03:16:51.765854,40.98,82.15,98.4
2,3,2026-04-15 03:16:51.765854,3.51,82.15,98.4
2,4,2026-04-15 03:16:51.765854,60.71,82.15,98.4
2,1,2026-04-15 04:16:51.765854,58.73,81.5,90.87
2,2,2026-04-15 04:16:51.765854,54.76,81.5,90.87
2,3,2026-04-15 04:16:51.765854,4.96,81.5,90.87
2,4,2026-04-15 04:16:51.765854,78.22,81.5,90.87
2,1,2026-04-15 05:16:51.765854,33.46,91.05,85.31
2,2,2026-04-15 05:16:51.765854,64.09,91.05,85.31
2,3,2026-04-15 05:16:51.765854,3.17,91.05,85.31
2,4,2026-04-15 05:16:51.765854,59.9,91.05,85.31
2,1,2026-04-15 06:16:51.765854,47.95,95.68,72.56
2,2,2026-04-15 06:16:51.765854,64.25,95.68,72.56
2,3,2026-04-15 06:16:51.765854,2.76,95.68,72.56
2,4,2026-04-15 06:16:51.765854,72.75,95.68,72.56
2,1,2026-04-15 07:16:51.765854,67.94,70.47,94.0
2,2,2026-04-15 07:16:51.765854,36.74,70.47,94.0
2,3,2026-04-15 07:16:51.765854,1.78,70.47,94.0
2,4,2026-04-15 07:16:51.765854,56.15,70.47,94.0
2,1,2026-04-15 08:16:51.765854,75.03,96.15,89.73
2,2,2026-04-15 08:16:51.765854,62.46,96.15,89.73
2,3,2026-04-15 08:16:51.765854,3.86,96.15,89.73
2,4,2026-04-15 08:16:51.765854,45.79,96.15,89.73
2,1,2026-04-15 09:16:51.765854,74.14,84.04,74.44
2,2,2026-04-15 09:16:51.765854,51.49,84.04,74.44
2,3,2026-04-15 09:16:51.765854,0.88,84.04,74.44
2,4,2026-04-15 09:16:51.765854,58.79,84.04,74.44
2,1,2026-04-15 10:16:51.765854,85.69,70.51,85.38
2,2,2026-04-15 10:16:51.765854,42.65,70.51,85.38
2,3,2026-04-15 10:16:51.765854,4.02,70.51,85.38
2,4,2026-04-15 10:16:51.765854,93.29,70.51,85.38
2,1,2026-04-15 11:16:51.765854,63.25,67.17,82.92
2,2,2026-04-15 11:16:51.765854,33.51,67.17,82.92
2,3,2026-04-15 11:16:51.765854,1.1,67.17,82.92
2,4,2026-04-15 11:16:51.765854,113.56,67.17,82.92
2,1,2026-04-15 12:16:51.765854,26.82,76.76,71.14
2,2,2026-04-15 12:16:51.765854,69.91,76.76,71.14
2,3,2026-04-15 12:16:51.765854,0.36,76.76,71.14
2,4,2026-04-15 12:16:51.765854,32.27,76.76,71.14
2,1,2026-04-15 13:16:51.765854,29.76,62.26,73.82
2,2,2026-04-15 13:16:51.765854,60.09,62.26,73.82
2,3,2026-04-15 13:16:51.765854,3.43,62.26,73.82
2,4,2026-04-15 13:16:51.765854,89.75,62.26,73.82
2,1,2026-04-15 14:16:51.765854,53.83,69.41,85.88
2,2,2026-04-15 14:16:51.765854,64.31,69.41,85.88
2,3,2026-04-15 14:16:51.765854,4.0,69.41,85.88
2,4,2026-04-15 14:16:51.765854,70.81,69.41,85.88
2,1,2026-04-15 15:16:51.765854,69.38,95.28,81.13
2,2,2026-04-15 15:16:51.765854,48.11,95.28,81.13
2,3,2026-04-15 15:16:51.765854,0.08,95.28,81.13
2,4,2026-04-15 15:16:51.765854,104.15,95.28,81.13
2,1,2026-04-15 16:16:51.765854,55.25,66.21,95.79
2,2,2026-04-15 16:16:51.765854,32.28,66.21,95.79
2,3,2026-04-15 16:16:51.765854,4.04,66.21,95.79
2,4,2026-04-15 16:16:51.765854,56.88,66.21,95.79
2,1,2026-04-15 17:16:51.765854,26.8,66.33,74.93
2,2,2026-04-15 17:16:51.765854,35.47,66.33,74.93
2,3,2026-04-15 17:16:51.765854,0.19,66.33,74.93
2,4,2026-04-15 17:16:51.765854,34.12,66.33,74.93
2,1,2026-04-15 18:16:51.765854,11.37,84.98,88.97
2,2,2026-04-15 18:16:51.765854,33.59,84.98,88.97
2,3,2026-04-15 18:16:51.765854,4.73,84.98,88.97
2,4,2026-04-15 18:16:51.765854,64.75,84.98,88.97
2,1,2026-04-15 19:16:51.765854,22.99,86.39,80.62
2,2,2026-04-15 19:16:51.765854,50.2,86.39,80.62
2,3,2026-04-15 19:16:51.765854,2.71,86.39,80.62
2,4,2026-04-15 19:16:51.765854,75.98,86.39,80.62
2,1,2026-04-15 20:16:51.765854,63.55,67.54,88.3
2,2,2026-04-15 20:16:51.765854,43.1,67.54,88.3
2,3,2026-04-15 20:16:51.765854,1.66,67.54,88.3
2,4,2026-04-15 20:16:51.765854,101.67,67.54,88.3
2,1,2026-04-15 21:16:51.765854,49.7,95.69,88.8
2,2,2026-04-15 21:16:51.765854,36.91,95.69,88.8
2,3,2026-04-15 21:16:51.765854,0.1,95.69,88.8
2,4,2026-04-15 21:16:51.765854,62.16,95.69,88.8
2,1,2026-04-15 22:16:51.765854,33.75,61.69,80.22
2,2,2026-04-15 22:16:51.765854,56.44,61.69,80.22
2,3,2026-04-15 22:16:51.765854,2.46,61.69,80.22
2,4,2026-04-15 22:16:51.765854,74.41,61.69,80.22
2,1,2026-04-15 23:16:51.765854,93.77,89.32,73.46
2,2,2026-04-15 23:16:51.765854,36.65,89.32,73.46
2,3,2026-04-15 23:16:51.765854,3.48,89.32,73.46
2,4,2026-04-15 23:16:51.765854,113.42,89.32,73.46
2,1,2026-04-16 00:16:51.765854,66.53,78.69,95.24
2,2,2026-04-16 00:16:51.765854,48.04,78.69,95.24
2,3,2026-04-16 00:16:51.765854,-5.82,78.69,95.24
2,4,2026-04-16 00:16:51.765854,109.99,78.69,95.24
2,1,2026-04-16 01:16:51.765854,64.64,92.24,97.03
2,2,2026-04-16 01:16:51.765854,39.08,92.24,97.03
2,3,2026-04-16 01:16:51.765854,4.45,92.24,97.03
2,4,2026-04-16 01:16:51.765854,96.14,92.24,97.03
2,1,2026-04-16 02:16:51.765854,79.61,65.23,75.08
2,2,2026-04-16 02:16:51.765854,33.97,65.23,75.08
2,3,2026-04-16 02:16:51.765854,0.7,65.23,75.08
2,4,2026-04-16 02:16:51.765854,86.03,65.23,75.08
2,1,2026-04-16 03:16:51.765854,94.99,79.18,96.78
2,2,2026-04-16 03:16:51.765854,48.24,79.18,96.78
2,3,2026-04-16 03:16:51.765854,-9.45,79.18,96.78
2,4,2026-04-16 03:16:51.765854,72.74,79.18,96.78
2,1,2026-04-16 04:16:51.765854,55.68,76.47,79.99
2,2,2026-04-16 04:16:51.765854,56.81,76.47,79.99
2,3,2026-04-16 04:16:51.765854,2.75,76.47,79.99
2,4,2026-04-16 04:16:51.765854,73.27,76.47,79.99
2,1,2026-04-16 05:16:51.765854,26.58,91.48,86.53
2,2,2026-04-16 05:16:51.765854,48.17,91.48,86.53
2,3,2026-04-16 05:16:51.765854,3.9,91.48,86.53
2,4,2026-04-16 05:16:51.765854,110.14,91.48,86.53
2,1,2026-04-16 06:16:51.765854,28.79,79.44,91.4
2,2,2026-04-16 06:16:51.765854,55.02,79.44,91.4
2,3,2026-04-16 06:16:51.765854,3.59,79.44,91.4
2,4,2026-04-16 06:16:51.765854,88.74,79.44,91.4
2,1,2026-04-16 07:16:51.765854,43.56,89.35,87.07
2,2,2026-04-16 07:16:51.765854,59.97,89.35,87.07
2,3,2026-04-16 07:16:51.765854,4.17,89.35,87.07
2,4,2026-04-16 07:16:51.765854,95.3,89.35,87.07
2,1,2026-04-16 08:16:51.765854,79.66,68.44,71.24
2,2,2026-04-16 08:16:51.765854,77.81,68.44,71.24
2,3,2026-04-16 08:16:51.765854,4.04,68.44,71.24
2,4,2026-04-16 08:16:51.765854,57.92,68.44,71.24
2,1,2026-04-16 09:16:51.765854,75.76,71.35,71.22
2,2,2026-04-16 09:16:51.765854,58.65,71.35,71.22
2,3,2026-04-16 09:16:51.765854,1.84,71.35,71.22
2,4,2026-04-16 09:16:51.765854,104.08,71.35,71.22
2,1,2026-04-16 10:16:51.765854,21.67,83.41,75.4
2,2,2026-04-16 10:16:51.765854,69.68,83.41,75.4
2,3,2026-04-16 10:16:51.765854,2.06,83.41,75.4
2,4,2026-04-16 10:16:51.765854,31.47,83.41,75.4
2,1,2026-04-16 11:16:51.765854,63.12,96.61,79.31
2,2,2026-04-16 11:16:51.765854,43.18,96.61,79.31
2,3,2026-04-16 11:16:51.765854,3.94,96.61,79.31
2,4,2026-04-16 11:16:51.765854,40.76,96.61,79.31
2,1,2026-04-16 12:16:51.765854,69.69,80.7,70.93
2,2,2026-04-16 12:16:51.765854,69.73,80.7,70.93
2,3,2026-04-16 12:16:51.765854,3.21,80.7,70.93
2,4,2026-04-16 12:16:51.765854,110.54,80.7,70.93
2,1,2026-04-16 13:16:51.765854,51.7,92.6,96.76
2,2,2026-04-16 13:16:51.765854,81.32,92.6,96.76
2,3,2026-04-16 13:16:51.765854,0.18,92.6,96.76
2,4,2026-04-16 13:16:51.765854,95.07,92.6,96.76
2,1,2026-04-16 14:16:51.765854,40.49,89.78,92.37
2,2,2026-04-16 14:16:51.765854,21.46,89.78,92.37
2,3,2026-04-16 14:16:51.765854,0.83,89.78,92.37
2,4,2026-04-16 14:16:51.765854,41.68,89.78,92.37
2,1,2026-04-16 15:16:51.765854,78.41,79.1,93.9
2,2,2026-04-16 15:16:51.765854,47.67,79.1,93.9
2,3,2026-04-16 15:16:51.765854,0.55,79.1,93.9
2,4,2026-04-16 15:16:51.765854,47.79,79.1,93.9
2,1,2026-04-16 16:16:51.765854,28.8,67.87,92.66
2,2,2026-04-16 16:16:51.765854,34.92,67.87,92.66
2,3,2026-04-16 16:16:51.765854,2.13,67.87,92.66
2,4,2026-04-16 16:16:51.765854,73.6,67.87,92.66
2,1,2026-04-16 17:16:51.765854,44.07,77.49,93.41
2,2,2026-04-16 17:16:51.765854,52.61,77.49,93.41
2,3,2026-04-16 17:16:51.765854,2.03,77.49,93.41
2,4,2026-04-16 17:16:51.765854,109.44,77.49,93.41
2,1,2026-04-16 18:16:51.765854,25.13,94.0,97.04
2,2,2026-04-16 18:16:51.765854,62.54,94.0,97.04
2,3,2026-04-16 18:16:51.765854,0.07,94.0,97.04
2,4,2026-04-16 18:16:51.765854,74.12,94.0,97.04
2,1,2026-04-16 19:16:51.765854,68.39,82.65,86.88
2,2,2026-04-16 19:16:51.765854,31.64,82.65,86.88
2,3,2026-04-16 19:16:51.765854,3.61,82.65,86.88
2,4,2026-04-16 19:16:51.765854,78.25,82.65,86.88
2,1,2026-04-16 20:16:51.765854,76.23,65.69,90.41
2,2,2026-04-16 20:16:51.765854,58.33,65.69,90.41
2,3,2026-04-16 20:16:51.765854,0.3,65.69,90.41
2,4,2026-04-16 20:16:51.765854,73.82,65.69,90.41
2,1,2026-04-16 21:16:51.765854,23.88,81.78,92.99
2,2,2026-04-16 21:16:51.765854,35.43,81.78,92.99
2,3,2026-04-16 21:16:51.765854,4.57,81.78,92.99
